name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Anika Sen,Female,9/15/2018,Danta,SEBC,Yes,83684237,Muslim,SHREE HARDHOL GOVT. HIGH SCHOOL,Vadodara,Physical Disabilities,10th,Y,819-516-3149,AnikaSen@gmail.com,82175,Government,Jiya Varty,Zain Seshadri,Tamil,Bangla,Doctor,Pharmacist,Master's Degree,Middle School,5794-6601-4251,6423-8054-5337-5675,ICICI Bank,Joint,AB-,582C67VA977,393968
Raunak Sankar,Female,5/19/2018,Unjha,OBC,Yes,84168431,Hindu,GOVERNMENT HIGH SCHOOL,Dahod,Academic Struggles,11th,G,327-346-2389,RaunakSankar@gmail.com,71615,Government,Uthkarsh Ramaswamy,Ivan Jha,Kashmiri,Punjabi,IT Professional,Chef,Primary School,No Formal Education,4769-5426-1953,4029-6621-1720-7918,Punjab National Bank,Individual,B+,VQ4WGWIB5M2,382647
Manikya Aggarwal,Female,11/7/2018,Kalol,General,Yes,54702280,Christian,NAWANAGAR(GOV) HIGH SCHOOL,Surat,Other Personal Reasons,10th,Q,171-982-6418,ManikyaAggarwal@gmail.com,88632,Government,Aarav Hans,Kavya Guha,Telugu,Urdu,Business Owner,Sales Representative,Doctorate/Ph.D.,No Formal Education,3083-5457-9058,4050-3358-2932-2899,Punjab National Bank,Individual,B+,44PCQWFC9FP,396407
Seher Wason,Male,1/16/2018,Gandhinagar,OBC,Yes,65266918,Christian,GOVT. HIGH SEC. SCHOOL,Panchmahals,Pregnancy/Parenting,10th,R,106-905-4855,SeherWason@gmail.com,70201,Government,Samar Shenoy,Ivan Sengupta,Dogri,Bangla,Accountant,Nurse,Master's Degree,Bachelor's Degree,8969-3353-9722,4197-5523-9541-4957,Indian Bank,Individual,A-,QCDLS9SHEJT,390538
Zaina Ramakrishnan,Female,7/11/2018,Paddhari,DT,Yes,17212474,Muslim,INDIRABAI HIGH SCHOOL,Junagadh,Family Responsibilities,10th,Z,207-345-7910,ZainaRamakrishnan@gmail.com,69046,Private,Tarini Kota,Riya Varghese,Hindi,Sindhi,Business Owner,Homemaker,Primary School,Primary School,4864-9582-5041,3697-1412-3215-4045,Indian Bank,Joint,A-,YY973IDCQBP,398753
Kavya Chahal,Male,4/26/2018,Talaja,SEBC,Yes,30284039,Christian,NAWANAGAR(GOV) HIGH SCHOOL,Banaskantha,Inadequate Teaching,11th,T,828-645-1979,KavyaChahal@gmail.com,51581,Government,Bhamini Date,Manikya Sekhon,Gujarati,Bodo,Doctor,Homemaker,Some College/Associate's Degree,Some College/Associate's Degree,4440-1488-7420,4486-3860-6387-5307,ICICI Bank,Joint,AB+,NWKK34K5KPJ,398542
Hunar Kalla,Male,10/13/2018,Savarkundla,General,Yes,90796668,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Bhavnagar,Safety Concerns,11th,D,765-225-7901,HunarKalla@gmail.com,66250,Government,Shanaya Gulati,Shanaya Savant,Assamese,Manipuri,Teacher,Manager,Doctorate/Ph.D.,No Formal Education,5132-6445-1892,2535-2663-4923-6965,ICICI Bank,Individual,A+,L15VCG7GJU1,391473
Kartik Dara,Female,3/20/2018,Radhanpur,ST,Yes,34064352,Christian,GANDHI VIDYALAYA,Bhavnagar,Bullying/Harassment,10th,V,700-494-6563,KartikDara@gmail.com,94368,Private,Ehsaan Banik,Yasmin Verma,Oriya,Konkani,Teacher,Retired,Vocational/Trade School,High School,7771-1831-7988,1412-4449-3519-5510,IDBI Bank,Individual,O+,M4Y5L9NLBWW,392209
Tara Raman,Female,4/5/2010,Kalol,DT,Yes,91752333,Muslim,GOVERNMENT HIGHER SECONDARY SCHOOL,Vadodara,Transportation Issues,9th,F,347-657-4942,TaraRaman@gmail.com,29154,Government,Lakshay Ghosh,Faiyaz Dua,Malayalam,Santali,Retired,Homemaker,Doctorate/Ph.D.,Primary School,7701-6738-2552,1180-4129-6010-9457,Indian Bank,Joint,AB+,W7DVWAK3WGQ,380883
Zaina Dar,Male,8/23/2018,Sayla,SC,Yes,25174530,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Amreli,Physical Disabilities,1st,S,121-104-4210,ZainaDar@gmail.com,41190,Private,Azad Devi,Kismat Sampath,Maithili,Manipuri,Government Employee,Nurse,Other/Unknown,Other/Unknown,7383-9054-1157,1574-1480-3836-5252,Punjab National Bank,Individual,AB-,LO0IT9FFX7E,381884
Adah Chandran,Male,1/22/2010,Maliya,OBC,Yes,66692230,Christian,GANDHI VIDYALAYA,Anand,Health Issues,9th,V,443-905-8055,AdahChandran@gmail.com,51221,Private,Pihu Suresh,Taran Sidhu,Kannada,Others,Chef,Manager,Doctorate/Ph.D.,Doctorate/Ph.D.,6518-9951-9910,1076-4747-3660-6422,IDBI Bank,Joint,A+,FBW8B2F127E,387229
Charvi Iyer,Female,4/14/2018,Maliya,OBC,Yes,82529075,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Jamnagar,Health Issues,10th,N,823-309-8319,CharviIyer@gmail.com,82712,Government,Tiya Datta,Zeeshan Kadakia,Punjabi,Kannada,Artist,Social Worker,Master's Degree,Vocational/Trade School,5370-9719-6886,5442-3945-5747-7496,IDBI Bank,Joint,B+,GJRZVAW2VZJ,382296
Purab Sundaram,Male,12/26/2018,Mandvi,SEBC,Yes,61221976,Hindu,KOKTA RMSA SCHOOL,Surendranagar,Financial Constraints,10th,M,755-567-1515,PurabSundaram@gmail.com,33526,Private,Dharmajan Vohra,Zeeshan Walia,Gujarati,Urdu,Teacher,Manager,Doctorate/Ph.D.,High School,1871-5159-7705,6494-5862-3565-2139,Punjab National Bank,Joint,B-,219INR9EM8D,381772
Oorja Virk,Male,10/27/2011,Shehera,DT,Yes,56781473,Christian,DR VIKRAMSARABHAI VIDHYALAY,Amreli,Peer Pressure,8th,W,562-490-3674,OorjaVirk@gmail.com,60549,Private,Lavanya Sodhi,Mehul Seshadri,Manipuri,Assamese,Labour,Chef,Vocational/Trade School,Bachelor's Degree,5805-1871-3895,1641-5053-3387-7598,ICICI Bank,Individual,AB+,1S6H1B1769S,399787
Zoya Bumb,Female,2/25/2016,Mansa,SC,Yes,62142442,Hindu,NAWANAGAR(GOV) HIGH SCHOOL,Panchmahals,Marriage,3rd,L,234-452-9660,ZoyaBumb@gmail.com,39497,Government,Anay Soni,Aaryahi Srinivas,Konkani,Others,Business Owner,IT Professional,Master's Degree,High School,1180-6586-1872,5528-2667-9746-2653,Axis Bank,Joint,A-,B3KO4FBTQ4Q,382653
Arnav Walia,Female,12/6/2018,Deesa,SC,Yes,43599993,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Gandhinagar,Family Responsibilities,10th,K,700-108-8482,ArnavWalia@gmail.com,60949,Government,Ivana Grover,Miraan Jaggi,Gujarati,Nepali,Manager,Business Owner,Vocational/Trade School,Vocational/Trade School,5159-1494-9286,8694-8010-9272-7454,IDBI Bank,Joint,AB+,Z5YUHZN9C1W,385958
Shlok Bhatia,Female,4/2/2018,Mansa,SC,Yes,64036435,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Amreli,Safety Concerns,10th,Q,866-777-5461,ShlokBhatia@gmail.com,49835,Private,Nishith Mahal,Ela Ben,Dogri,Malayalam,Retired,Accountant,Middle School,Primary School,8135-5503-5914,1489-8556-6080-5139,Central Bank Of India,Individual,AB-,2RCJZGS68BJ,395810
Ojas Rau,Male,3/3/2016,Sutrapada,ST,Yes,61622067,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Dahod,Family Responsibilities,3rd,W,917-312-3065,OjasRau@gmail.com,29262,Government,Lakshay Soman,Kiaan Sama,Gujarati,Kashmiri,Retired,Accountant,High School,Some College/Associate's Degree,5928-7709-3425,6104-8343-5795-4523,Punjab National Bank,Joint,B-,T8KEDZ9DFT3,395765
Prerak Srinivasan,Male,2/28/2018,Mandvi,ST,Yes,87596944,Muslim,GOVT SECONDARY SCHOOL,Vadodara,Lack of Interest,11th,N,877-147-4785,PrerakSrinivasan@gmail.com,65979,Government,Reyansh Kota,Mamooty Chauhan,Gujarati,Hindi,Teacher,Accountant,Some College/Associate's Degree,No Formal Education,2657-5509-5660,4115-2201-1361-7780,HDFC Bank,Individual,A-,J2N9EZ4WYXO,381304
Advika Viswanathan,Female,10/19/2010,Santrampur,DT,Yes,64891412,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Tapi,Financial Constraints,9th,O,274-804-5161,AdvikaViswanathan@gmail.com,50350,Private,Lakshay Solanki,Samaira Bhattacharyya,Telugu,Dogri,Government Employee,Accountant,Other/Unknown,Other/Unknown,8580-1871-6304,4069-1247-8461-4018,Indian Bank,Individual,B+,KROZ0J0KO4T,393357
Pihu Bali,Male,12/16/2011,Nadiad,SEBC,Yes,96397293,Hindu,INDIRABAI HIGH SCHOOL,Valsad,Family Responsibilities,8th,V,789-915-1006,PihuBali@gmail.com,68967,Private,Manjari Dewan,Tejas Cheema,Kashmiri,Gujarati,Doctor,Secretary,Other/Unknown,Other/Unknown,6486-4078-8012,4022-9308-1657-8018,Punjab National Bank,Joint,A+,6Y46T4EII91,392762
Kimaya Dhaliwal,Female,8/18/2011,Vadgam,ST,Yes,13002952,Christian,GOVERNMENT HIGH SCHOOL,Tapi,Lack of Interest,8th,D,277-368-7733,KimayaDhaliwal@gmail.com,94094,Government,Anvi Thaker,Aarush Ahuja,Kashmiri,Tamil,Engineer,Sales Representative,Doctorate/Ph.D.,Primary School,1322-9493-7577,8044-4311-7878-1441,Central Bank Of India,Joint,B+,O39P7SWYYQO,390383
Nirvi Chopra,Female,1/12/2018,Upleta,SC,Yes,35099302,Hindu,GANDHI VIDYALAYA,Gandhinagar,Physical Disabilities,11th,P,284-496-3539,NirviChopra@gmail.com,48297,Private,Arnav Badami,Jivin Agarwal,Nepali,Malayalam,Other,Other,Primary School,No Formal Education,2680-1574-1318,5432-7714-8296-5770,State Bank Of India,Individual,AB-,W3321PUMQG5,392465
Anahita Savant,Female,6/19/2013,Ghogha,ST,Yes,90055469,Hindu,GOVT SECONDARY SCHOOL,Kheda,Financial Constraints,6th,H,505-337-2287,AnahitaSavant@gmail.com,43153,Government,Aniruddh Goyal,Diya Lanka,Malayalam,Telugu,Government Employee,Doctor,Middle School,High School,2217-9099-7570,8170-4311-3695-8278,Indian Bank,Individual,O+,MOC16W9C03A,389367
Jivika Srinivasan,Female,12/28/2013,Tharad,ST,Yes,53515979,Christian,NAWANAGAR(GOV) HIGH SCHOOL,Gandhinagar,Academic Struggles,6th,E,612-805-9934,JivikaSrinivasan@gmail.com,69588,Government,Emir Grover,Baiju Rege,Sindhi,Dogri,Chef,Nurse,Master's Degree,Doctorate/Ph.D.,2692-7960-3078,1951-9641-6185-3341,Central Bank Of India,Individual,AB+,0UPWF1GD436,383706
Aaryahi Ahuja,Female,2/3/2010,Vijaynagar,SC,Yes,37886008,Muslim,GOVT. HIGH SEC. SCHOOL,Vadodara,Teacher Absenteeism,9th,C,830-414-4490,AaryahiAhuja@gmail.com,25733,Government,Dishani Gour,Kiara Shere,Manipuri,Nepali,Construction Worker,Manager,No Formal Education,High School,8860-6629-5721,9833-9121-4302-2871,State Bank Of India,Joint,AB-,Z2F8H31T3P7,397685
Hrishita Badal,Female,3/26/2013,Harij,ST,Yes,32694842,Muslim,NAWANAGAR(GOV) HIGH SCHOOL,Amreli,Financial Constraints,6th,T,578-689-1014,HrishitaBadal@gmail.com,47305,Government,Rania Ramaswamy,Vritika Varty,Others,Bangla,Construction Worker,Librarian,Vocational/Trade School,Other/Unknown,9028-1940-6708,7024-7478-3756-2156,HDFC Bank,Joint,B+,04EN2CMACGD,391591
Riaan Bhattacharyya,Female,3/8/2011,Mahuva,DT,Yes,25085446,Muslim,NAWANAGAR(GOV) HIGH SCHOOL,Jamnagar,Family Responsibilities,8th,E,778-341-9865,RiaanBhattacharyya@gmail.com,65937,Government,Umang Thaman,Emir Kala,Punjabi,Bodo,Labour,Government Employee,Middle School,No Formal Education,6885-1749-6770,3616-7811-9200-1129,Central Bank Of India,Joint,B+,3EZUG3ZBODR,397847
Azad Talwar,Male,1/2/2013,Savarkundla,ST,Yes,74841083,Hindu,KOKTA RMSA SCHOOL,Patan,Mental Health Issues,6th,Q,607-743-2627,AzadTalwar@gmail.com,77711,Private,Vardaniya Wagle,Miraan Ratta,Assamese,Oriya,Driver,Doctor,Some College/Associate's Degree,Some College/Associate's Degree,8544-7089-1887,7040-1853-2003-8841,Punjab National Bank,Individual,AB+,WYK06HDSNYJ,395495
Navya Bajwa,Female,11/21/2018,Anand,ST,Yes,49816570,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Surat,Other Personal Reasons,11th,Z,412-788-3386,NavyaBajwa@gmail.com,51845,Private,Kartik Rao,Hridaan Saraf,Bangla,Assamese,Government Employee,Teacher,Doctorate/Ph.D.,Primary School,4956-9494-3095,5505-1109-5582-7531,ICICI Bank,Joint,AB-,5UZQMXRLL7F,391059
Kimaya Mall,Male,12/17/2013,Deesa,SEBC,Yes,75525852,Hindu,INDIRABAI HIGH SCHOOL,Bhavnagar,Financial Constraints,6th,L,540-987-4416,KimayaMall@gmail.com,64770,Private,Mannat Deshmukh,Shlok Yohannan,Sindhi,Santali,Other,Other,Vocational/Trade School,No Formal Education,1251-9113-6506,2468-1942-3133-9059,ICICI Bank,Joint,B+,1554UEDJI3V,395059
Samar Lall,Male,2/22/2013,Dhari,ST,Yes,69816413,Hindu,ALFRED HIGH SCHOOL,Tapi,Bullying/Harassment,6th,P,658-427-7252,SamarLall@gmail.com,45959,Private,Renee Kapoor,Kismat Hayre,Assamese,Kashmiri,Other,Manager,Master's Degree,Vocational/Trade School,3174-1991-6218,4015-7089-1440-7512,State Bank Of India,Individual,A-,V4EBOY62F5G,383992
Sahil Thaker,Female,3/9/2018,Mundra,DT,Yes,84845732,Muslim,MODEL SCHOOL,Navsari,Marriage,10th,V,357-522-4066,SahilThaker@gmail.com,76842,Private,Raunak De,Bhavin Tiwari,Manipuri,Punjabi,Labour,Business Owner,High School,Vocational/Trade School,4487-2428-3556,5036-8016-7986-8486,ICICI Bank,Joint,AB-,TIMIVMX3UR3,386061
Rati Sangha,Female,3/7/2017,Modasa,DT,Yes,73347401,Muslim,RMSA GOVERNMENT SCHOOL,Dahod,Financial Constraints,2nd,H,827-723-3891,RatiSangha@gmail.com,53725,Government,Siya Sampath,Shamik Karnik,Kashmiri,Bodo,Sales Representative,Government Employee,Doctorate/Ph.D.,Doctorate/Ph.D.,7066-3932-3870,8602-2702-6532-5911,State Bank Of India,Individual,AB-,S1OPZOJ2SKD,385473
Piya Bajwa,Female,9/5/2018,Mandal,ST,Yes,20412339,Hindu,GOVT SECONDARY SCHOOL,Surendranagar,Other Personal Reasons,11th,W,528-513-6331,PiyaBajwa@gmail.com,62362,Government,Ojas Keer,Himmat Bains,Assamese,Hindi,Engineer,Sales Representative,Vocational/Trade School,Doctorate/Ph.D.,8106-7231-4322,2335-3181-4542-4180,State Bank Of India,Joint,AB-,I2E2VWYJZDW,387437
Eshani Char,Female,5/28/2010,Bhiloda,SC,Yes,63075692,Muslim,GOVT. HIGH SEC. SCHOOL,Panchmahals,School Infrastructure,9th,B,529-349-5017,EshaniChar@gmail.com,36393,Government,Bhavin Shenoy,Kartik Rama,Punjabi,Hindi,Teacher,Librarian,Master's Degree,Doctorate/Ph.D.,2224-6266-2472,7022-3138-1594-7027,Central Bank Of India,Joint,B-,IGSE60HM7EO,388799
Mahika Tank,Male,4/11/2011,Visavadar,ST,Yes,76179790,Muslim,SHREE HARDHOL GOVT. HIGH SCHOOL,Amreli,Financial Constraints,8th,K,735-421-2374,MahikaTank@gmail.com,49243,Government,Priyansh Sawhney,Darshit Ratti,Santali,Santali,Construction Worker,Teacher,Primary School,Some College/Associate's Degree,3317-5635-3371,1033-2224-9453-1148,Axis Bank,Individual,A+,30QSQYE5PC3,380971
Riya Singh,Female,4/12/2018,Khambhat,General,Yes,64476287,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Vadodara,Bullying/Harassment,10th,E,615-413-1357,RiyaSingh@gmail.com,79096,Government,Seher Keer,Anaya Dhar,Kashmiri,Urdu,Manager,Librarian,Doctorate/Ph.D.,High School,6066-2387-3861,1644-6210-9181-5362,ICICI Bank,Individual,AB+,SJGS3EHAG0M,380492
Manjari Sinha,Male,4/4/2010,Bagasara,General,Yes,22385699,Muslim,B K GOVT. HIGH SCHOOL,Junagadh,Inadequate Teaching,9th,R,383-375-3746,ManjariSinha@gmail.com,75285,Government,Saira Sagar,Shalv Sarma,Bodo,Hindi,Accountant,Labour,Some College/Associate's Degree,Doctorate/Ph.D.,9595-4129-5839,2976-6776-6464-6041,IDBI Bank,Joint,B-,GQLMRQGCVLV,394364
Kabir Bath,Male,10/12/2018,Mahuva,DT,Yes,66085006,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Porbandar,Teacher Absenteeism,11th,I,858-332-2327,KabirBath@gmail.com,71889,Government,Shlok Goyal,Vanya Zacharia,Konkani,Manipuri,Accountant,Pharmacist,Doctorate/Ph.D.,Vocational/Trade School,5920-3612-8982,4916-1957-8592-3801,Punjab National Bank,Joint,O+,32LOCQ0KXY6,389363
Purab Dey,Male,7/21/2018,Amreli,ST,Yes,56235552,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Surat,Marriage,1st,Y,424-815-6403,PurabDey@gmail.com,56295,Private,Jivin Dubey,Emir Tiwari,Assamese,Hindi,Chef,Business Owner,Master's Degree,Doctorate/Ph.D.,9739-8233-8899,7902-2667-6976-1705,Axis Bank,Joint,B+,3EVXQ7U0ZLF,383339
Ojas Kohli,Female,11/21/2018,Kunkavav Vadia,SEBC,Yes,27745976,Muslim,GOVERNMENT HIGHER SECONDARY SCHOOL,Bharuch,Academic Struggles,11th,T,833-939-8889,OjasKohli@gmail.com,35228,Government,Arnav Dada,Ehsaan Sehgal,Bodo,Punjabi,Government Employee,Labour,Some College/Associate's Degree,Some College/Associate's Degree,9196-5008-2887,9917-2228-1438-5516,Axis Bank,Individual,O+,WHCJNCMXBXE,382562
Kaira Bala,Female,4/1/2017,Bhabhar,SC,Yes,72758066,Hindu,ALFRED HIGH SCHOOL,Panchmahals,Financial Constraints,2nd,P,830-407-7138,KairaBala@gmail.com,61170,Private,Samiha Ganesh,Aarush Mammen,Santali,Assamese,Construction Worker,Doctor,Vocational/Trade School,High School,9496-3797-5770,9783-1720-8608-1213,Punjab National Bank,Individual,B+,VJDIO6MHS9J,389144
Samar Bath,Male,7/16/2018,Morvi,SC,Yes,71105255,Hindu,K.K.M.S. HIGH SCHOOL,Surat,Family Responsibilities,11th,V,757-775-5533,SamarBath@gmail.com,74475,Private,Aradhya Bath,Jayesh Lalla,Sindhi,Malayalam,Farmer,Artist,Other/Unknown,No Formal Education,6759-9798-7216,8702-3757-5531-1879,IDBI Bank,Individual,AB-,64PF6RPE01R,396180
Lagan Krish,Male,2/18/2014,Mahesana,SEBC,Yes,52779031,Christian,INDIRABAI HIGH SCHOOL,Panchmahals,Mental Health Issues,5th,B,817-806-2571,LaganKrish@gmail.com,56381,Private,Nitya Sood,Prerak Bhattacharyya,Tamil,Nepali,Labour,Homemaker,Master's Degree,High School,6043-8973-2837,3150-9238-3093-8819,Axis Bank,Joint,A+,5XOCY54N5UA,395817
Sara Kari,Female,10/9/2010,Mehmedabad,DT,Yes,10976367,Christian,GANDHI VIDYALAYA,Vadodara,Bullying/Harassment,9th,L,510-986-1406,SaraKari@gmail.com,48125,Private,Yasmin Grover,Lakshit Varghese,Assamese,Gujarati,Farmer,Labour,Other/Unknown,Doctorate/Ph.D.,9517-8175-3156,9872-7670-2714-2967,Indian Bank,Individual,O+,HEFCDOU9GW8,382203
Ritvik Sankaran,Female,1/23/2018,Santrampur,SC,Yes,92947629,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Navsari,Lack of Interest,11th,X,835-969-5131,RitvikSankaran@gmail.com,39910,Government,Sumer Dhillon,Kanav Sarma,Oriya,Kannada,IT Professional,Labour,No Formal Education,Some College/Associate's Degree,6868-1592-4906,1580-1031-3382-7443,Indian Bank,Individual,O+,5RC9GI5JBN0,395876
Anay Sura,Female,10/25/2011,Maliya,SEBC,Yes,22958683,Christian,B K GOVT. HIGH SCHOOL,Vadodara,Other Personal Reasons,8th,W,699-352-8964,AnaySura@gmail.com,34530,Government,Lagan Boase,Uthkarsh Kade,Nepali,Oriya,Artist,Sales Representative,Some College/Associate's Degree,Other/Unknown,9122-3332-9062,2802-3790-6545-3805,State Bank Of India,Individual,B+,F1KCFFTIIIF,380572
Diya Mall,Female,4/20/2018,Kalyanpur,ST,Yes,14013501,Muslim,GOVT SECONDARY SCHOOL,Jamnagar,Marriage,11th,W,998-463-2400,DiyaMall@gmail.com,69293,Government,Yasmin Varty,Stuvan Sen,Others,Malayalam,Chef,Other,Primary School,Primary School,3219-3611-2968,1972-4469-8574-1700,Punjab National Bank,Individual,B-,IBRYV575P12,393010
Romil Gaba,Male,7/16/2010,Mendarda,OBC,Yes,67643475,Muslim,GANDHI VIDYALAYA,Surat,Financial Constraints,9th,O,400-779-8869,RomilGaba@gmail.com,50697,Private,Aaina Shankar,Rohan Sampath,Urdu,Telugu,Engineer,Other,No Formal Education,No Formal Education,3379-2499-5012,4327-1080-4695-9614,Axis Bank,Joint,O+,58DNN8J8SYM,380469
Purab Varughese,Male,8/14/2011,Anjar,General,Yes,40625137,Hindu,GOVT SMT K K HIGHSCHOOL,Rajkot,Other Personal Reasons,8th,Q,919-662-7898,PurabVarughese@gmail.com,31814,Government,Onkar Babu,Shayak Golla,Tamil,Oriya,Manager,IT Professional,Other/Unknown,Middle School,5080-8995-3121,6534-6680-6009-6670,HDFC Bank,Joint,A-,UMNNG3YIIKD,399765
Ayesha Khurana,Male,2/28/2018,Radhanpur,DT,Yes,53035791,Christian,GOVT. HIGH SEC. SCHOOL,Vadodara,Financial Constraints,10th,P,608-526-9745,AyeshaKhurana@gmail.com,25340,Government,Tarini Dey,Vritika Sastry,Dogri,Maithili,Retired,Labour,High School,Primary School,2689-6534-7207,9488-9319-7332-1176,State Bank Of India,Individual,A-,GMLS9YRHGN5,390566
Advik Vasa,Female,4/6/2010,Gadhada,ST,Yes,45545945,Hindu,SARKARI MADYAMIK SCHOOL,Kheda,Lack of Interest,9th,N,105-295-8531,AdvikVasa@gmail.com,38451,Private,Vihaan Basu,Urvi Hayer,Others,Bodo,Lawyer,Labour,No Formal Education,Bachelor's Degree,2967-6475-6871,6544-9246-3320-6756,ICICI Bank,Joint,A+,OIO8T28I2ZL,380943
Vihaan Kalita,Female,5/3/2018,Wadhwan,SC,Yes,55194045,Muslim,GOVT SECONDARY SCHOOL,Bharuch,Peer Pressure,10th,B,323-222-3734,VihaanKalita@gmail.com,54584,Government,Jayan Som,Jayan Ravel,Gujarati,Bodo,Labour,Sales Representative,Some College/Associate's Degree,Some College/Associate's Degree,9429-9485-1429,4451-7721-9754-9024,Punjab National Bank,Individual,A+,OY9QN7GNPM2,399031
Hrishita Thaman,Male,4/25/2018,Porbandar,SC,Yes,70198852,Hindu,KOKTA RMSA SCHOOL,Rajkot,Mental Health Issues,10th,M,175-702-3359,HrishitaThaman@gmail.com,91843,Private,Manikya Sagar,Neelofar Suri,Kannada,Nepali,Government Employee,Chef,No Formal Education,Middle School,7984-6359-9935,1020-9967-2610-1691,HDFC Bank,Joint,AB-,1WU9JUU0SJO,391181
Kashvi Buch,Male,5/24/2016,Anjar,SC,Yes,62137039,Hindu,NAWANAGAR(GOV) HIGH SCHOOL,Gandhinagar,Peer Pressure,3rd,Y,272-808-5043,KashviBuch@gmail.com,93144,Government,Ira Venkataraman,Shray Ranganathan,Kashmiri,Dogri,Teacher,Chef,High School,Doctorate/Ph.D.,7592-6432-2362,6421-4456-4471-7137,Central Bank Of India,Joint,A-,KJ3TSGVVMZI,395811
Khushi Hora,Male,8/26/2018,Dhanera,SEBC,Yes,73034970,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Valsad,Distance to School,1st,P,566-698-5908,KhushiHora@gmail.com,59143,Government,Jivin Kant,Badal Chatterjee,Marathi,Others,Government Employee,Accountant,Some College/Associate's Degree,Primary School,6395-4346-8323,2593-1125-8819-2724,ICICI Bank,Individual,B-,HSAYINUFDLW,394298
Rania Dua,Female,2/7/2018,Ahmadabad City,DT,Yes,12839412,Muslim,K.K.M.S. HIGH SCHOOL,Surat,Health Issues,10th,P,763-782-7652,RaniaDua@gmail.com,67897,Private,Nakul Singh,Miraan Thakkar,Hindi,Hindi,Teacher,Social Worker,Some College/Associate's Degree,Master's Degree,1349-5436-2972,7784-2432-9621-3507,State Bank Of India,Joint,B-,W81KN8KBF19,398156
Vedika Mangat,Male,8/18/2010,Sayla,SC,Yes,57808205,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Bhavnagar,Lack of Interest,9th,V,182-850-7823,VedikaMangat@gmail.com,46677,Private,Keya Shan,Charvi Mani,Tamil,Nepali,Labour,Teacher,Bachelor's Degree,High School,3766-2213-4534,1384-4754-3259-5375,Indian Bank,Individual,A-,YJ89BRGEGP8,397242
Alisha Bassi,Male,2/3/2013,Halol,General,Yes,39485557,Christian,GOVT SECONDARY SCHOOL,Bharuch,Parental Migration,6th,W,252-308-7821,AlishaBassi@gmail.com,45848,Government,Vritika Chaudhuri,Damini Suresh,Malayalam,Gujarati,Other,Business Owner,Some College/Associate's Degree,Doctorate/Ph.D.,6765-5947-6166,7674-4272-4329-2853,Central Bank Of India,Joint,O+,9QK663E4K8U,388593
Jivin Apte,Female,2/12/2012,Dhandhuka,DT,Yes,89153616,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Mahesana,Academic Struggles,7th,Z,920-199-1400,JivinApte@gmail.com,39997,Private,Aayush Bedi,Mamooty Subramanian,Hindi,Dogri,Driver,Labour,Middle School,Some College/Associate's Degree,3834-2810-7973,1015-4792-5691-4494,Central Bank Of India,Individual,B-,8C5C7X3G5T3,393966
Vanya Khalsa,Male,9/17/2011,Dasada,General,Yes,34715482,Muslim,GOVT. HIGH SEC. SCHOOL,Banaskantha,Parental Migration,8th,M,372-447-1009,VanyaKhalsa@gmail.com,28448,Government,Sahil Mahal,Adira Cherian,Manipuri,Telugu,Labour,Labour,Master's Degree,Other/Unknown,8068-9228-1129,3126-7481-9712-2969,State Bank Of India,Joint,AB+,QKRT2Q1PIFV,381038
Anahita Datta,Female,11/17/2018,Mehmedabad,SC,Yes,24838586,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Ahmedabad,Financial Constraints,11th,O,685-157-4973,AnahitaDatta@gmail.com,35408,Government,Ivan Bhavsar,Hiran Luthra,Marathi,Sindhi,Teacher,Teacher,Other/Unknown,High School,4050-1240-1469,3838-4575-9266-2764,Axis Bank,Joint,A+,6FYD9L80BUX,386948
Shamik Doshi,Male,10/25/2018,Anjar,DT,Yes,51804123,Muslim,MODEL SCHOOL,Rajkot,Lack of Interest,10th,I,197-839-6504,ShamikDoshi@gmail.com,62868,Private,Aradhya Thakkar,Hazel Kalita,Oriya,Others,Accountant,Accountant,Bachelor's Degree,Vocational/Trade School,9194-6814-6481,2705-5428-6682-4373,ICICI Bank,Joint,A-,4FB1B4YOHJT,394421
